entity_uid,entity_label,entity_text,attribute_name,attribute_value,evidence,source,confidence,extract_method
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"The Second World War code-breaking sitcom pilot ""Satsuma & Pumpkin"" was recorded at Bletchley Park in 2003 and featured Bob Monkhouse in his last screen role.",https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Bletchley Park was featured in the sixth and final episode of the BBC TV documentary The Secret War (1977), presented and narrated by William Woodard.",https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"The Agent Carter season 2 episode ""Smoke & Mirrors"" reveals that Agent Peggy Carter worked at Bletchley Park early in the war before joining the Strategic Scientific Reserve.",https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"A 2012 London Science Museum exhibit, ""Code Breaker: Alan Turing's Life and Legacy"", marking the centenary of his birth, included a short film of statements by half a dozen participants and historians of the World War II Bletchley Park Ultra operations.",https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Roll of Honour: List of the men and women who worked at Bletchley Park and the Out Stations during WW2, archived from the original on 18 May 2011, retrieved 9 July 2011",https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"""New hope of saving Bletchley Park for nation"".",https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Comedy Benefit For Bletchley Park Archived 17 December 2014 at the Wayback Machine Comedians and computing professionals stage comedy show in aid of Bletchley Park,https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Bletchley Park is official charity of Shed Week 2010—in recognition of the work done in the Huts,https://en.wikipedia.org/wiki/Bletchley_Park,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The University of Manchester is a public research university in Manchester, England.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of,Organization,University of,established_year,2004,The current University of Manchester was formed in 2004 following the merger of the University of Manchester Institute of Science and Technology (UMIST) and the Victoria University of Manchester.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of,Organization,University of,org_type,university,The current University of Manchester was formed in 2004 following the merger of the University of Manchester Institute of Science and Technology (UMIST) and the Victoria University of Manchester.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,The current University of Manchester was formed in 2004 following the merger of the University of Manchester Institute of Science and Technology (UMIST) and the Victoria University of Manchester.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_mancheste,Organization,University of Mancheste,org_type,university,The current University of Manchester was formed in 2004 following the merger of the University of Manchester Institute of Science and Technology (UMIST) and the Victoria University of Manchester.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The present University of Manchester considers this date, which is also the date of foundation of the ancestor of the Royal School of Medicine and Surgery, one of the predecessor institutions of the Victoria University of Manchester, as its official foundation year.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,established_year,1851,"The Victoria University of Manchester was founded in 1851, as Owens College.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The Victoria University of Manchester was founded in 1851, as Owens College.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The University of Manchester is a member of the Russell Group, the N8 Group, and the US-based Universities Research Association.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The University of Manchester traces its roots to the formation of the Mechanics' Institution (the distant forerunner of UMIST) in 1824, and its heritage is linked to Manchester's pride in being the world's first industrial city.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"This university was established and granted a royal charter in 1880, becoming England's first civic university; following Liverpool and Leeds becoming independent, it was renamed the Victoria University of Manchester in 1903 and absorbed Owens College the following year.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The Municipal College of Technology, forerunner of UMIST, was the Victoria University of Manchester's Faculty of Technology while continuing in parallel as a technical college offering advanced courses of study.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,The Victoria University of Manchester and the University of Manchester Institute of Science and Technology agreed to merge into a single institution in March 2003.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"Before the merger, Victoria University of Manchester and UMIST had a combined total of 23 Nobel Prize winners amongst their former staff and students, with two further Nobel laureates being subsequently added.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of,Organization,University of,org_type,university,The current University of Manchester was officially launched on 1 October 2004 when Queen Elizabeth II bestowed its royal charter.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"The University of Manchester is the ""single supplier invited to submit a proposal for funding the new £45m institute, £38m of which will be provided by the government"" – (EPSRC & Technology Strategy Board).",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_cambridge,Organization,University of Cambridge,org_type,university,"The centre will be aimed at advancing fundamental understanding and use of materials across a variety of oil and gas industrial applications and will be modelled on a hub and spoke structure, with the hub located at Manchester, and the spokes based at the University of Cambridge, Imperial College London, and the University of Illinois at Urbana–Champaign.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,"This is a joint venture between Bruntwood SciTech and the University of Manchester, set to become a £1.7 billion innovation district and new city centre neighbourhood.",https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
Organization:university_of_manchester,Organization,University of Manchester,org_type,university,The University of Manchester estate includes over 30 listed buildings.,https://en.wikipedia.org/wiki/University_of_Manchester,high,regex_rule
